window_id,sample_start,sample_end,n_eval,correct_estimated,interval_acc,cumulative_correct_estimated,cumulative_n_eval,cumulative_acc
4825,483424,483523,100.0,94.0,0.940000,463341.0,482500.0,0.960292
4826,483524,483623,100.0,97.5,0.975000,463438.5,482600.0,0.960295
4827,483624,483723,100.0,98.5,0.985000,463537.0,482700.0,0.960300
4828,483724,483823,100.0,97.0,0.970000,463634.0,482800.0,0.960302
4829,483824,483923,100.0,100.0,1.000000,463734.0,482900.0,0.960311
4830,483924,484023,100.0,99.0,0.990000,463833.0,483000.0,0.960317
4831,484024,484123,100.0,100.0,1.000000,463933.0,483100.0,0.960325
4832,484124,484223,100.0,98.0,0.980000,464031.0,483200.0,0.960329
4833,484224,484323,100.0,96.0,0.960000,464127.0,483300.0,0.960329
4834,484324,484423,100.0,100.0,1.000000,464227.0,483400.0,0.960337
4835,484424,484523,100.0,98.0,0.980000,464325.0,483500.0,0.960341
4836,484524,484623,100.0,97.0,0.970000,464422.0,483600.0,0.960343
4837,484624,484723,100.0,99.0,0.990000,464521.0,483700.0,0.960349
4838,484724,484823,100.0,100.0,1.000000,464621.0,483800.0,0.960358
4839,484824,484923,100.0,97.0,0.970000,464718.0,483900.0,0.960360
4840,484924,485023,100.0,97.0,0.970000,464815.0,484000.0,0.960362
4841,485024,485123,100.0,100.0,1.000000,464915.0,484100.0,0.960370
4842,485124,485223,100.0,91.0,0.910000,465006.0,484200.0,0.960359
4843,485224,485323,100.0,96.0,0.960000,465102.0,484300.0,0.960359
4844,485324,485423,100.0,100.0,1.000000,465202.0,484400.0,0.960367
4845,485424,485523,100.0,96.0,0.960000,465298.0,484500.0,0.960367
4846,485524,485623,100.0,96.0,0.960000,465394.0,484600.0,0.960367
4847,485624,485723,100.0,100.0,1.000000,465494.0,484700.0,0.960375
4848,485724,485823,100.0,100.0,1.000000,465594.0,484800.0,0.960384
4849,485824,485923,100.0,90.5,0.905000,465684.5,484900.0,0.960372
4850,485924,486023,100.0,88.5,0.885000,465773.0,485000.0,0.960357
4851,486024,486123,100.0,100.0,1.000000,465873.0,485100.0,0.960365
4852,486124,486223,100.0,100.0,1.000000,465973.0,485200.0,0.960373
4853,486224,486323,100.0,94.0,0.940000,466067.0,485300.0,0.960369
4854,486324,486423,100.0,100.0,1.000000,466167.0,485400.0,0.960377
4855,486424,486523,100.0,100.0,1.000000,466267.0,485500.0,0.960385
4856,486524,486623,100.0,99.0,0.990000,466366.0,485600.0,0.960391
4857,486624,486723,100.0,98.0,0.980000,466464.0,485700.0,0.960395
4858,486724,486823,100.0,100.0,1.000000,466564.0,485800.0,0.960403
4859,486824,486923,100.0,100.0,1.000000,466664.0,485900.0,0.960412
4860,486924,487023,100.0,100.0,1.000000,466764.0,486000.0,0.960420
4861,487024,487123,100.0,93.0,0.930000,466857.0,486100.0,0.960413
4862,487124,487223,100.0,100.0,1.000000,466957.0,486200.0,0.960422
4863,487224,487323,100.0,99.25,0.992500,467056.25,486300.0,0.960428
4864,487324,487423,100.0,98.75,0.987500,467155.0,486400.0,0.960434
4865,487424,487523,100.0,97.0,0.970000,467252.0,486500.0,0.960436
4866,487524,487623,100.0,100.0,1.000000,467352.0,486600.0,0.960444
4867,487624,487723,100.0,90.0,0.900000,467442.0,486700.0,0.960431
4868,487724,487823,100.0,98.0,0.980000,467540.0,486800.0,0.960435
4869,487824,487923,100.0,99.0,0.990000,467639.0,486900.0,0.960442
4870,487924,488023,100.0,93.0,0.930000,467732.0,487000.0,0.960435
4871,488024,488123,100.0,89.0,0.890000,467821.0,487100.0,0.960421
4872,488124,488223,100.0,95.0,0.950000,467916.0,487200.0,0.960419
4873,488224,488323,100.0,98.5,0.985000,468014.5,487300.0,0.960424
4874,488324,488423,100.0,97.5,0.975000,468112.0,487400.0,0.960427
4875,488424,488523,100.0,92.0,0.920000,468204.0,487500.0,0.960418
4876,488524,488623,100.0,95.0,0.950000,468299.0,487600.0,0.960416
4877,488624,488723,100.0,100.0,1.000000,468399.0,487700.0,0.960424
4878,488724,488823,100.0,95.5,0.955000,468494.5,487800.0,0.960423
4879,488824,488923,100.0,96.5,0.965000,468591.0,487900.0,0.960424
4880,488924,489023,100.0,99.0,0.990000,468690.0,488000.0,0.960430
4881,489024,489123,100.0,96.0,0.960000,468786.0,488100.0,0.960430
4882,489124,489223,100.0,98.0,0.980000,468884.0,488200.0,0.960434
4883,489224,489323,100.0,96.25,0.962500,468980.25,488300.0,0.960435
4884,489324,489423,100.0,98.75,0.987500,469079.0,488400.0,0.960440
4885,489424,489523,100.0,98.0,0.980000,469177.0,488500.0,0.960444
4886,489524,489623,100.0,97.0,0.970000,469274.0,488600.0,0.960446
4887,489624,489723,100.0,97.0,0.970000,469371.0,488700.0,0.960448
4888,489724,489823,100.0,94.0,0.940000,469465.0,488800.0,0.960444
4889,489824,489923,100.0,98.0,0.980000,469563.0,488900.0,0.960448
4890,489924,490023,100.0,95.0,0.950000,469658.0,489000.0,0.960446
4891,490024,490123,100.0,97.5,0.975000,469755.5,489100.0,0.960449
4892,490124,490223,100.0,94.5,0.945000,469850.0,489200.0,0.960446
4893,490224,490323,100.0,95.0,0.950000,469945.0,489300.0,0.960443
4894,490324,490423,100.0,94.0,0.940000,470039.0,489400.0,0.960439
4895,490424,490523,100.0,97.25,0.972500,470136.25,489500.0,0.960442
4896,490524,490623,100.0,89.75,0.897500,470226.0,489600.0,0.960429
4897,490624,490723,100.0,99.75,0.997500,470325.75,489700.0,0.960436
4898,490724,490823,100.0,94.25,0.942500,470420.0,489800.0,0.960433
4899,490824,490923,100.0,98.25,0.982500,470518.25,489900.0,0.960437
4900,490924,491023,100.0,94.75,0.947500,470613.0,490000.0,0.960435
4901,491024,491123,100.0,100.0,1.000000,470713.0,490100.0,0.960443
4902,491124,491223,100.0,91.5,0.915000,470804.5,490200.0,0.960433
4903,491224,491323,100.0,98.5,0.985000,470903.0,490300.0,0.960439
4904,491324,491423,100.0,100.0,1.000000,471003.0,490400.0,0.960447
4905,491424,491523,100.0,90.0,0.900000,471093.0,490500.0,0.960434
4906,491524,491623,100.0,95.0,0.950000,471188.0,490600.0,0.960432
4907,491624,491723,100.0,96.0,0.960000,471284.0,490700.0,0.960432
4908,491724,491823,100.0,98.0,0.980000,471382.0,490800.0,0.960436
4909,491824,491923,100.0,95.0,0.950000,471477.0,490900.0,0.960434
4910,491924,492023,100.0,91.0,0.910000,471568.0,491000.0,0.960424
4911,492024,492123,100.0,86.25,0.862500,471654.25,491100.0,0.960404
4912,492124,492223,100.0,94.75,0.947500,471749.0,491200.0,0.960401
4913,492224,492323,100.0,99.0,0.990000,471848.0,491300.0,0.960407
4914,492324,492423,100.0,98.0,0.980000,471946.0,491400.0,0.960411
4915,492424,492523,100.0,92.25,0.922500,472038.25,491500.0,0.960403
4916,492524,492623,100.0,93.75,0.937500,472132.0,491600.0,0.960399
4917,492624,492723,100.0,96.0,0.960000,472228.0,491700.0,0.960399
4918,492724,492823,100.0,98.5,0.985000,472326.5,491800.0,0.960404
4919,492824,492923,100.0,94.5,0.945000,472421.0,491900.0,0.960400
4920,492924,493023,100.0,84.0,0.840000,472505.0,492000.0,0.960376
4921,493024,493123,100.0,90.0,0.900000,472595.0,492100.0,0.960364
4922,493124,493223,100.0,99.0,0.990000,472694.0,492200.0,0.960370
4923,493224,493323,100.0,98.0,0.980000,472792.0,492300.0,0.960374
4924,493324,493423,100.0,91.0,0.910000,472883.0,492400.0,0.960364
4925,493424,493523,100.0,96.0,0.960000,472979.0,492500.0,0.960363
4926,493524,493623,100.0,96.0,0.960000,473075.0,492600.0,0.960363
4927,493624,493723,100.0,99.25,0.992500,473174.25,492700.0,0.960370
4928,493724,493823,100.0,98.75,0.987500,473273.0,492800.0,0.960375
4929,493824,493923,100.0,92.0,0.920000,473365.0,492900.0,0.960367
4930,493924,494023,100.0,96.0,0.960000,473461.0,493000.0,0.960367
4931,494024,494123,100.0,98.0,0.980000,473559.0,493100.0,0.960371
4932,494124,494223,100.0,99.0,0.990000,473658.0,493200.0,0.960377
4933,494224,494323,100.0,99.75,0.997500,473757.75,493300.0,0.960385
4934,494324,494423,100.0,95.75,0.957500,473853.5,493400.0,0.960384
4935,494424,494523,100.0,98.5,0.985000,473952.0,493500.0,0.960389
4936,494524,494623,100.0,91.0,0.910000,474043.0,493600.0,0.960379
4937,494624,494723,100.0,99.75,0.997500,474142.75,493700.0,0.960386
4938,494724,494823,100.0,92.75,0.927500,474235.5,493800.0,0.960380
4939,494824,494923,100.0,98.5,0.985000,474334.0,493900.0,0.960385
4940,494924,495023,100.0,97.0,0.970000,474431.0,494000.0,0.960387
4941,495024,495123,100.0,92.0,0.920000,474523.0,494100.0,0.960378
4942,495124,495223,100.0,99.0,0.990000,474622.0,494200.0,0.960384
4943,495224,495323,100.0,94.0,0.940000,474716.0,494300.0,0.960380
4944,495324,495423,100.0,99.0,0.990000,474815.0,494400.0,0.960386
4945,495424,495523,100.0,98.0,0.980000,474913.0,494500.0,0.960390
4946,495524,495623,100.0,95.0,0.950000,475008.0,494600.0,0.960388
4947,495624,495723,100.0,96.0,0.960000,475104.0,494700.0,0.960388
4948,495724,495823,100.0,93.0,0.930000,475197.0,494800.0,0.960382
4949,495824,495923,100.0,96.0,0.960000,475293.0,494900.0,0.960382
4950,495924,496023,100.0,91.0,0.910000,475384.0,495000.0,0.960372
4951,496024,496123,100.0,99.0,0.990000,475483.0,495100.0,0.960378
4952,496124,496223,100.0,94.0,0.940000,475577.0,495200.0,0.960374
4953,496224,496323,100.0,96.5,0.965000,475673.5,495300.0,0.960375
4954,496324,496423,100.0,87.5,0.875000,475761.0,495400.0,0.960357
4955,496424,496523,100.0,94.0,0.940000,475855.0,495500.0,0.960353
4956,496524,496623,100.0,100.0,1.000000,475955.0,495600.0,0.960361
4957,496624,496723,100.0,98.0,0.980000,476053.0,495700.0,0.960365
4958,496724,496823,100.0,97.5,0.975000,476150.5,495800.0,0.960368
4959,496824,496923,100.0,95.5,0.955000,476246.0,495900.0,0.960367
4960,496924,497023,100.0,88.0,0.880000,476334.0,496000.0,0.960351
4961,497024,497123,100.0,98.0,0.980000,476432.0,496100.0,0.960355
4962,497124,497223,100.0,96.0,0.960000,476528.0,496200.0,0.960355
4963,497224,497323,100.0,94.0,0.940000,476622.0,496300.0,0.960351
4964,497324,497423,100.0,94.0,0.940000,476716.0,496400.0,0.960346
4965,497424,497523,100.0,87.75,0.877500,476803.75,496500.0,0.960330
4966,497524,497623,100.0,95.25,0.952500,476899.0,496600.0,0.960328
4967,497624,497723,100.0,99.0,0.990000,476998.0,496700.0,0.960334
4968,497724,497823,100.0,90.0,0.900000,477088.0,496800.0,0.960322
4969,497824,497923,100.0,95.75,0.957500,477183.75,496900.0,0.960321
4970,497924,498023,100.0,98.75,0.987500,477282.5,497000.0,0.960327
4971,498024,498123,100.0,95.0,0.950000,477377.5,497100.0,0.960325
4972,498124,498223,100.0,95.5,0.955000,477473.0,497200.0,0.960324
4973,498224,498323,100.0,94.5,0.945000,477567.5,497300.0,0.960321
4974,498324,498423,100.0,97.5,0.975000,477665.0,497400.0,0.960324
4975,498424,498523,100.0,99.0,0.990000,477764.0,497500.0,0.960330
4976,498524,498623,100.0,97.0,0.970000,477861.0,497600.0,0.960332
4977,498624,498723,100.0,95.0,0.950000,477956.0,497700.0,0.960330
4978,498724,498823,100.0,97.0,0.970000,478053.0,497800.0,0.960331
4979,498824,498923,100.0,93.0,0.930000,478146.0,497900.0,0.960325
4980,498924,499023,100.0,98.0,0.980000,478244.0,498000.0,0.960329
4981,499024,499123,100.0,100.0,1.000000,478344.0,498100.0,0.960337
4982,499124,499223,100.0,97.0,0.970000,478441.0,498200.0,0.960339
4983,499224,499323,100.0,99.0,0.990000,478540.0,498300.0,0.960345
4984,499324,499423,100.0,96.0,0.960000,478636.0,498400.0,0.960345
4985,499424,499523,100.0,97.0,0.970000,478733.0,498500.0,0.960347
4986,499524,499623,100.0,99.0,0.990000,478832.0,498600.0,0.960353
4987,499624,499723,100.0,97.5,0.975000,478929.5,498700.0,0.960356
4988,499724,499823,100.0,92.5,0.925000,479022.0,498800.0,0.960349
4989,499824,499923,100.0,99.0,0.990000,479121.0,498900.0,0.960355
4990,499924,500023,100.0,95.0,0.950000,479216.0,499000.0,0.960353
4991,500024,500123,100.0,100.0,1.000000,479316.0,499100.0,0.960361
4992,500124,500223,100.0,97.0,0.970000,479413.0,499200.0,0.960363
4993,500224,500323,100.0,92.0,0.920000,479505.0,499300.0,0.960354
4994,500324,500423,100.0,97.0,0.970000,479602.0,499400.0,0.960356
4995,500424,500523,100.0,95.0,0.950000,479697.0,499500.0,0.960354
4996,500524,500623,100.0,100.0,1.000000,479797.0,499600.0,0.960362
4997,500624,500723,100.0,96.0,0.960000,479893.0,499700.0,0.960362
4998,500724,500823,100.0,98.5,0.985000,479991.5,499800.0,0.960367
4999,500824,500923,100.0,86.5,0.865000,480078.0,499900.0,0.960348
5000,500924,501023,100.0,96.0,0.960000,480174.0,500000.0,0.960348
5001,501024,501123,100.0,98.75,0.987500,480272.75,500100.0,0.960353
5002,501124,501223,100.0,99.25,0.992500,480372.0,500200.0,0.960360
5003,501224,501323,100.0,97.0,0.970000,480469.0,500300.0,0.960362
5004,501324,501423,100.0,96.0,0.960000,480565.0,500400.0,0.960362
5005,501424,501523,100.0,96.0,0.960000,480661.0,500500.0,0.960362
5006,501524,501623,100.0,98.5,0.985000,480759.5,500600.0,0.960367
5007,501624,501723,100.0,97.5,0.975000,480857.0,500700.0,0.960369
5008,501724,501823,100.0,99.0,0.990000,480956.0,500800.0,0.960375
5009,501824,501923,100.0,98.0,0.980000,481054.0,500900.0,0.960379
5010,501924,502023,100.0,97.0,0.970000,481151.0,501000.0,0.960381
5011,502024,502123,100.0,98.0,0.980000,481249.0,501100.0,0.960385
5012,502124,502223,100.0,95.0,0.950000,481344.0,501200.0,0.960383
5013,502224,502323,100.0,99.0,0.990000,481443.0,501300.0,0.960389
5014,502324,502423,100.0,99.0,0.990000,481542.0,501400.0,0.960395
5015,502424,502523,100.0,99.0,0.990000,481641.0,501500.0,0.960401
5016,502524,502623,100.0,100.0,1.000000,481741.0,501600.0,0.960409
5017,502624,502723,100.0,97.0,0.970000,481838.0,501700.0,0.960411
5018,502724,502823,100.0,94.0,0.940000,481932.0,501800.0,0.960407
5019,502824,502923,100.0,98.5,0.985000,482030.5,501900.0,0.960411
5020,502924,503023,100.0,88.5,0.885000,482119.0,502000.0,0.960396
5021,503024,503123,100.0,100.0,1.000000,482219.0,502100.0,0.960404
5022,503124,503223,100.0,96.0,0.960000,482315.0,502200.0,0.960404
5023,503224,503323,100.0,91.25,0.912500,482406.25,502300.0,0.960395
5024,503324,503423,100.0,99.75,0.997500,482506.0,502400.0,0.960402
5025,503424,503523,100.0,98.0,0.980000,482604.0,502500.0,0.960406
5026,503524,503623,100.0,100.0,1.000000,482704.0,502600.0,0.960414
5027,503624,503723,100.0,97.5,0.975000,482801.5,502700.0,0.960417
5028,503724,503823,100.0,96.5,0.965000,482898.0,502800.0,0.960418
5029,503824,503923,100.0,99.0,0.990000,482997.0,502900.0,0.960424
5030,503924,504023,100.0,100.0,1.000000,483097.0,503000.0,0.960431
5031,504024,504123,100.0,99.0,0.990000,483196.0,503100.0,0.960437
5032,504124,504223,100.0,100.0,1.000000,483296.0,503200.0,0.960445
5033,504224,504323,100.0,99.0,0.990000,483395.0,503300.0,0.960451
5034,504324,504423,100.0,98.0,0.980000,483493.0,503400.0,0.960455
5035,504424,504523,100.0,98.0,0.980000,483591.0,503500.0,0.960459
5036,504524,504623,100.0,99.0,0.990000,483690.0,503600.0,0.960465
5037,504624,504723,100.0,100.0,1.000000,483790.0,503700.0,0.960473
5038,504724,504823,100.0,98.0,0.980000,483888.0,503800.0,0.960476
5039,504824,504923,100.0,100.0,1.000000,483988.0,503900.0,0.960484
5040,504924,505023,100.0,98.0,0.980000,484086.0,504000.0,0.960488
5041,505024,505123,100.0,99.5,0.995000,484185.5,504100.0,0.960495
5042,505124,505223,100.0,97.5,0.975000,484283.0,504200.0,0.960498
5043,505224,505323,100.0,100.0,1.000000,484383.0,504300.0,0.960506
5044,505324,505423,100.0,93.0,0.930000,484476.0,504400.0,0.960500
5045,505424,505523,100.0,97.0,0.970000,484573.0,504500.0,0.960501
5046,505524,505623,100.0,99.0,0.990000,484672.0,504600.0,0.960507
5047,505624,505723,100.0,97.25,0.972500,484769.25,504700.0,0.960510
5048,505724,505823,100.0,99.75,0.997500,484869.0,504800.0,0.960517
5049,505824,505923,100.0,100.0,1.000000,484969.0,504900.0,0.960525
5050,505924,506023,100.0,95.5,0.955000,485064.5,505000.0,0.960524
5051,506024,506123,100.0,96.0,0.960000,485160.5,505100.0,0.960524
5052,506124,506223,100.0,99.5,0.995000,485260.0,505200.0,0.960530
5053,506224,506323,100.0,98.0,0.980000,485358.0,505300.0,0.960534
5054,506324,506423,100.0,97.0,0.970000,485455.0,505400.0,0.960536
5055,506424,506523,100.0,100.0,1.000000,485555.0,505500.0,0.960544
5056,506524,506623,100.0,99.0,0.990000,485654.0,505600.0,0.960550
5057,506624,506723,100.0,98.0,0.980000,485752.0,505700.0,0.960554
5058,506724,506823,100.0,96.0,0.960000,485848.0,505800.0,0.960554
5059,506824,506923,100.0,99.0,0.990000,485947.0,505900.0,0.960559
5060,506924,507023,100.0,100.0,1.000000,486047.0,506000.0,0.960567
5061,507024,507123,100.0,95.0,0.950000,486142.0,506100.0,0.960565
5062,507124,507223,100.0,97.5,0.975000,486239.5,506200.0,0.960568
5063,507224,507323,100.0,98.5,0.985000,486338.0,506300.0,0.960573
5064,507324,507423,100.0,98.0,0.980000,486436.0,506400.0,0.960577
5065,507424,507523,100.0,98.0,0.980000,486534.0,506500.0,0.960580
5066,507524,507623,100.0,99.0,0.990000,486633.0,506600.0,0.960586
5067,507624,507723,100.0,99.0,0.990000,486732.0,506700.0,0.960592
5068,507724,507823,100.0,96.0,0.960000,486828.0,506800.0,0.960592
5069,507824,507923,100.0,99.0,0.990000,486927.0,506900.0,0.960598
5070,507924,508023,100.0,99.0,0.990000,487026.0,507000.0,0.960604
5071,508024,508123,100.0,100.0,1.000000,487126.0,507100.0,0.960611
5072,508124,508223,100.0,98.0,0.980000,487224.0,507200.0,0.960615
5073,508224,508323,100.0,92.0,0.920000,487316.0,507300.0,0.960607
5074,508324,508423,100.0,97.0,0.970000,487413.0,507400.0,0.960609
5075,508424,508523,100.0,97.0,0.970000,487510.0,507500.0,0.960611
5076,508524,508623,100.0,100.0,1.000000,487610.0,507600.0,0.960619
5077,508624,508723,100.0,98.25,0.982500,487708.25,507700.0,0.960623
5078,508724,508823,100.0,90.75,0.907500,487799.0,507800.0,0.960612
5079,508824,508923,100.0,99.0,0.990000,487898.0,507900.0,0.960618
5080,508924,509023,100.0,93.0,0.930000,487991.0,508000.0,0.960612
5081,509024,509123,100.0,100.0,1.000000,488091.0,508100.0,0.960620
5082,509124,509223,100.0,99.0,0.990000,488190.0,508200.0,0.960626
5083,509224,509323,100.0,99.0,0.990000,488289.0,508300.0,0.960632
5084,509324,509423,100.0,95.0,0.950000,488384.0,508400.0,0.960629
5085,509424,509523,100.0,93.0,0.930000,488477.0,508500.0,0.960623
5086,509524,509623,100.0,99.0,0.990000,488576.0,508600.0,0.960629
5087,509624,509723,100.0,100.0,1.000000,488676.0,508700.0,0.960637
5088,509724,509823,100.0,95.0,0.950000,488771.0,508800.0,0.960635
5089,509824,509923,100.0,98.75,0.987500,488869.75,508900.0,0.960640
5090,509924,510023,100.0,99.25,0.992500,488969.0,509000.0,0.960646
5091,510024,510123,100.0,98.25,0.982500,489067.25,509100.0,0.960651
5092,510124,510223,100.0,99.75,0.997500,489167.0,509200.0,0.960658
5093,510224,510323,100.0,95.0,0.950000,489262.0,509300.0,0.960656
5094,510324,510423,100.0,99.0,0.990000,489361.0,509400.0,0.960662
5095,510424,510523,100.0,98.0,0.980000,489459.0,509500.0,0.960665
5096,510524,510623,100.0,99.0,0.990000,489558.0,509600.0,0.960671
5097,510624,510723,100.0,100.0,1.000000,489658.0,509700.0,0.960679
5098,510724,510823,100.0,96.0,0.960000,489754.0,509800.0,0.960679
5099,510824,510923,100.0,96.0,0.960000,489850.0,509900.0,0.960679
5100,510924,511023,100.0,100.0,1.000000,489950.0,510000.0,0.960686
5101,511024,511123,100.0,100.0,1.000000,490050.0,510100.0,0.960694
5102,511124,511223,100.0,100.0,1.000000,490150.0,510200.0,0.960702
5103,511224,511323,100.0,97.0,0.970000,490247.0,510300.0,0.960704
5104,511324,511423,100.0,100.0,1.000000,490347.0,510400.0,0.960711
5105,511424,511523,100.0,100.0,1.000000,490447.0,510500.0,0.960719
5106,511524,511623,100.0,99.0,0.990000,490546.0,510600.0,0.960725
5107,511624,511723,100.0,100.0,1.000000,490646.0,510700.0,0.960732
5108,511724,511823,100.0,95.0,0.950000,490741.0,510800.0,0.960730
5109,511824,511923,100.0,97.0,0.970000,490838.0,510900.0,0.960732
5110,511924,512023,100.0,100.0,1.000000,490938.0,511000.0,0.960740
5111,512024,512123,100.0,98.0,0.980000,491036.0,511100.0,0.960743
5112,512124,512223,100.0,97.0,0.970000,491133.0,511200.0,0.960745
5113,512224,512323,100.0,95.0,0.950000,491228.0,511300.0,0.960743
5114,512324,512423,100.0,96.0,0.960000,491324.0,511400.0,0.960743
5115,512424,512523,100.0,99.0,0.990000,491423.0,511500.0,0.960749
5116,512524,512623,100.0,97.0,0.970000,491520.0,511600.0,0.960751
